date,left_price,right_price,spread,signal,prev_signal,beta,left_shares,right_shares,gross_pnl,costs,net_pnl,equity_curve,returns
2022-04-18,99.1433,31.7318,2.6134792445657986,1.0,1.0,0.2936993297119846,-482.6602249359642,1643.3821126159314,-542.9751306278148,0.0,-542.9751306278148,103430.9162646234,-0.005222225727454344
2022-04-19,99.9002,31.6237,2.2830782219067984,1.0,1.0,0.2936993297119846,-481.7560847819058,1640.3036576703753,745.2575386850003,0.0,745.2575386850003,104176.1738033084,0.007205365335624547
2022-04-20,100.294,32.1937,2.737419425866218,1.0,1.0,0.2936993297119846,-476.39808962926224,1622.060527330589,-448.2297251205232,0.0,-448.2297251205232,103727.94407818788,-0.004302612668102057
2022-04-21,99.5951,31.7121,2.4610858874019215,1.0,1.0,0.2936993297119846,-481.76562826092805,1640.3361517146468,184.93682555271687,0.0,184.93682555271687,103912.8809037406,0.0017829026420626004
2022-04-22,97.772,31.2894,2.5738291353998406,1.0,1.0,0.2936993297119846,-489.45833233501673,1666.5285985330734,-249.0663129640588,0.0,-249.0663129640588,103663.81459077654,-0.0023968762178269154
2022-04-25,98.0129,31.2107,2.4243769668722237,1.0,1.0,0.2936993297119846,-489.5231710910331,1666.74936429403,-153.47988447393595,0.0,-153.47988447393595,103510.3347063026,-0.0014805540880376
2022-04-26,96.7871,30.7586,2.332293605233179,1.0,1.0,0.2936993297119846,-496.2402538123364,1689.6199739337947,-74.08355087868125,0.0,-74.08355087868125,103436.25115542392,-0.0007157116348709414
2022-04-27,97.0702,30.7979,2.2884473249917114,1.0,1.0,0.2936993297119846,-495.2157135075555,1686.1315754216646,-1219.189645923299,0.0,-1219.189645923299,102217.06150950062,-0.01178687000258094
2022-04-28,99.9002,30.906,1.5653782219067978,1.0,1.0,0.2936993297119846,-487.49510104279267,1659.8441049247656,225.2173221705309,0.0,225.2173221705309,102442.27883167115,0.0022033241696113315
2022-04-29,96.6602,30.0901,1.701064050173624,1.0,1.0,0.2936993297119846,-502.2292565402663,1710.0115857696237,-175.78861028550153,0.0,-175.78861028550153,102266.49022138565,-0.0017159771560172343
2022-05-02,95.7048,29.7067,1.5982643897804572,1.0,1.0,0.2936993297119846,-507.9973031492286,1729.6508767908824,321.442148137794,0.0,321.442148137794,102587.93236952345,0.0031431815782660966
2022-05-03,96.1432,30.0213,1.7841066036347257,1.0,1.0,0.2936993297119846,-504.1313507951244,1716.4879173864624,298.2785136091602,0.0,298.2785136091602,102886.2108831326,0.0029075399681002256
2022-05-04,98.2291,30.8077,1.9578791717884947,1.0,1.0,0.2936993297119846,-492.30897569095237,1676.2345905717038,-150.98334720216252,0.0,-150.98334720216252,102735.22753593045,-0.0014674789352837614
2022-05-05,97.197,30.4145,1.867806249984234,1.0,1.0,0.2936993297119846,-498.12310611826115,1696.0307897425034,-345.1293362522787,0.0,-345.1293362522787,102390.09819967816,-0.0033594059655105424
2022-05-06,97.1871,30.2081,1.6643138733483838,1.0,1.0,0.2936993297119846,-499.89770384367927,1702.0730157399491,-988.6008740141224,0.0,-988.6008740141224,101401.49732566404,-0.009655239045539221
2022-05-09,97.9931,29.864,1.0834922136005254,1.0,1.0,0.2936993297119846,-500.81301864059265,1705.1895185859412,467.85753435202633,0.0,467.85753435202633,101869.35486001606,0.004613911497277412
2022-05-10,97.3936,29.9623,1.3578649617628535,1.0,1.0,0.2936993297119846,-501.4780651853543,1707.4538974165428,-479.22278518445466,0.0,-479.22278518445466,101390.1320748316,-0.004704288015203173
2022-05-11,98.0816,29.8837,1.0771998229210134,1.0,1.0,0.2936993297119846,-500.42311804328557,1703.8619684083858,598.172037849374,0.0,598.172037849374,101988.30411268098,0.005899706663838877
2022-05-12,96.8529,29.8739,1.4282681893381266,1.0,1.0,0.2936993297119846,-503.6037166167562,1714.691406039686,504.331936712543,0.0,504.331936712543,102492.63604939352,0.004944997773032256
2022-05-13,97.9931,30.5029,1.722392213600525,1.0,1.0,0.2936993297119846,-495.41573380901986,1686.8126130721778,46.695295416943154,0.0,46.695295416943154,102539.33134481046,0.0004555965893435765
2022-05-16,97.6983,30.444,1.7500747759996145,1.0,1.0,0.2936993297119846,-496.63448387734513,1690.9622652675725,171.8276471097804,0.0,171.8276471097804,102711.15899192024,0.0016757242792229121
2022-05-17,98.6911,30.8372,1.8516900814615553,1.0,1.0,0.2936993297119846,-490.94955763775954,1671.6059860238968,-624.8300571692571,0.0,-624.8300571692571,102086.32893475099,-0.006083370719421111
2022-05-18,98.18,30.3133,1.4778998088773534,1.0,1.0,0.2936993297119846,-496.5440132462362,1690.6542270054572,393.4776347140854,0.0,393.4776347140854,102479.80656946507,0.0038543616840760464
2022-05-19,97.3542,30.3035,1.710636715353509,1.0,1.0,0.2936993297119846,-498.6714176094947,1697.897704085724,-457.84172413821875,0.0,-457.84172413821875,102021.96484532686,-0.0044676286915887875
2022-05-20,98.003,30.2244,1.440984590236372,1.0,1.0,0.2936993297119846,-497.7295425571511,1694.6907677496172,156.65766461688327,0.0,156.65766461688327,102178.62250994374,0.0015355287937690587
2022-05-23,98.5633,30.4814,1.5334248557987493,1.0,1.0,0.2936993297119846,-494.19891930437353,1682.6695511665223,-165.63106211384434,0.0,-165.63106211384434,102012.9914478299,-0.0016209952536571093
2022-05-24,100.48,30.9459,1.4349913505397893,1.0,1.0,0.2936993297119846,-485.8002535577221,1654.0734159458952,742.5245906152395,0.0,742.5245906152395,102755.51603844514,0.007278725778715911
2022-05-25,100.735,31.4697,1.8838980214632315,1.0,1.0,0.2936993297119846,-481.0366309251386,1637.854030504141,179.22015676323386,0.0,179.22015676323386,102934.73619520837,0.0017441414697014768
2022-05-26,100.834,31.6082,1.9933217878217455,1.0,1.0,0.2936993297119846,-479.71996555632694,1633.370992118923,243.4221808870007,0.0,243.4221808870007,103178.15837609538,0.0023648205638315822
2022-05-27,101.807,32.043,2.142352340011982,0.0,1.0,0.2936993297119846,0.0,0.0,-0.0,0.0,-0.0,103178.15837609538,0.0
2022-05-31,100.294,31.6773,2.221019425866217,-1.0,0.0,0.2936993297119846,480.4222604887823,-1635.7621958480702,-11.870245394499628,0.0,-11.870245394499628,103166.28813070088,-0.00011504610647572466
2022-06-01,100.303,31.6872,2.2282761318988094,0.0,-1.0,0.2936993297119846,0.0,0.0,0.0,0.0,0.0,103166.28813070088,0.0
2022-06-02,100.51,31.7267,2.2069803706484272,-1.0,0.0,0.2936993297119846,479.53714109229804,-1632.7485035888735,551.8118454115905,0.0,551.8118454115905,103718.09997611247,0.0053487612611642366
2022-06-03,100.214,31.3018,1.869015372243176,-1.0,-1.0,0.2936993297119846,483.57839526206055,-1646.5083380894343,264.2863665280526,0.0,264.2863665280526,103982.38634264052,0.0025481219438932
2022-06-06,100.323,31.1733,1.7085021453045712,-1.0,-1.0,0.2936993297119846,484.34786067294556,-1649.1282467274266,-687.5107543508682,0.0,-687.5107543508682,103294.87558828965,-0.006611800118583533
2022-06-07,100.687,31.6971,2.1253955892894076,0.0,-1.0,0.2936993297119846,0.0,0.0,-0.0,0.0,-0.0,103294.87558828965,0.0
2022-06-08,98.8189,30.9459,1.9228553071243688,1.0,0.0,0.2936993297119846,-489.75237302596105,1667.5297608143517,-60.76364336124311,0.0,-60.76364336124311,103234.1119449284,-0.0005882541899120408
2022-06-09,96.5875,30.2541,1.8864159914436875,1.0,1.0,0.2936993297119846,-501.0071506338272,1705.8505074735392,-826.1434007694369,0.0,-826.1434007694369,102407.96854415897,-0.008002620308393271
2022-06-10,96.5875,29.7698,1.4021159914436865,1.0,1.0,0.2936993297119846,-505.1806673793447,1720.060675231192,90.93059634965766,0.0,90.93059634965766,102498.89914050863,0.000887925008594026
2022-06-13,91.4269,28.307,1.454980752355354,1.0,1.0,0.2936993297119846,-532.4593035154915,1812.9401386024483,-518.3692299982654,0.0,-518.3692299982654,101980.52991051036,-0.005057315096503312
2022-06-14,88.9006,27.2791,1.1690533690067433,1.0,1.0,0.2936993297119846,-550.1105528843336,1873.0398650340742,848.957357470392,0.0,848.957357470392,102829.48726798076,0.008324700393451234
2022-06-15,89.1071,27.793,1.6223044574212153,1.0,1.0,0.2936993297119846,-544.2535518721991,1853.0976982682248,-464.1689555892631,0.0,-464.1689555892631,102365.3183123915,-0.004513967422395182
2022-06-16,87.6719,27.121,1.3718217354238575,1.0,1.0,0.2936993297119846,-555.5103828896446,1891.4254364638975,351.0093632775201,0.0,351.0093632775201,102716.32767566902,0.003428987171283371
2022-06-17,86.9052,27.0814,1.5574010115140382,1.0,1.0,0.2936993297119846,-558.3064388053938,1900.945566858785,-187.43712093046713,0.0,-187.43712093046713,102528.89055473855,-0.001824803565040889
2022-06-21,88.419,27.4274,1.458798966196035,1.0,1.0,0.2936993297119846,-550.0399356237357,1872.799424374345,-102.0878376595848,0.0,-102.0878376595848,102426.80271707897,-0.0009956982574104156
2022-06-22,88.7728,27.4768,1.4042881433439334,1.0,1.0,0.2936993297119846,-548.4651800907847,1867.4376295943046,-301.7471573808192,0.0,-301.7471573808192,102125.05555969816,-0.002945978487821188
2022-06-23,90.8371,27.9215,1.2427046170194842,1.0,1.0,0.2936993297119846,-537.9079502260967,1831.4919232318116,456.8837810970033,0.0,456.8837810970033,102581.93934079516,0.004473767760448499
2022-06-24,92.0068,28.5145,1.4921645110553783,1.0,1.0,0.2936993297119846,-528.836991028143,1800.606734604214,-468.1634062604562,0.0,-468.1634062604562,102113.7759345347,-0.004563799527177337
2022-06-27,93.3633,28.6529,1.2321613703010676,1.0,1.0,0.2936993297119846,-523.7743383330741,1783.3691988562312,124.65748195502334,0.0,124.65748195502334,102238.43341648973,0.0012207704671987063
2022-06-28,93.4617,28.7517,1.3020613562574113,1.0,1.0,0.2936993297119846,-522.5842245034938,1779.3170485474534,-96.26871934649307,0.0,-96.26871934649307,102142.16469714323,-0.0009416098831867004
2022-06-29,93.7467,28.7813,1.2479570472894963,1.0,1.0,0.2936993297119846,-521.5327920282027,1775.7370864265927,515.212829824769,0.0,515.212829824769,102657.377526968,0.005044075885334953
2022-06-30,94.307,29.236,1.5380973128518676,1.0,1.0,0.2936993297119846,-515.8601744304492,1756.4227161714193,578.0542854466077,0.0,578.0542854466077,103235.43181241461,0.0056309083611136845
2022-07-01,96.2828,30.1454,1.8672061772069313,1.0,1.0,0.2936993297119846,-502.7067157197069,1711.6372591407846,-226.0818800189404,0.0,-226.0818800189404,103009.34993239566,-0.002189964007994316
2022-07-05,91.9872,28.7517,1.7351210179177308,1.0,1.0,0.2936993297119846,-526.6422688179905,1793.1340508486714,-188.5186490287067,0.0,-188.5186490287067,102820.83128336696,-0.0018301120155832518
2022-07-06,93.1865,28.9988,1.629987411794147,1.0,1.0,0.2936993297119846,-521.0426985042066,1774.0683951004096,90.98273467308407,0.0,90.98273467308407,102911.81401804005,0.0008848667486682782
2022-07-07,92.9111,28.9692,1.6812722071968267,1.0,1.0,0.2936993297119846,-522.0659874312971,1777.552532868426,197.76233837569652,0.0,197.76233837569652,103109.57635641575,0.001921667985961495
2022-07-08,92.7342,29.0285,1.7925276186228807,1.0,1.0,0.2936993297119846,-521.9978385671233,1777.3204967100844,-62.79340595044374,0.0,-62.79340595044374,103046.7829504653,-0.0006089968378242272
2022-07-11,93.3928,29.1866,1.7571972400745643,1.0,1.0,0.2936993297119846,-518.7567390749707,1766.2850629713319,169.32712245391158,0.0,169.32712245391158,103216.11007291921,0.0016432062952931314
2022-07-12,92.7637,29.0977,1.8530634883963764,1.0,1.0,0.2936993297119846,-521.2764466228653,1774.8642706609292,-390.71911680605456,0.0,-390.71911680605456,102825.39095611316,-0.003785447024984956
2022-07-13,92.3018,28.7419,1.6329232087903414,1.0,1.0,0.2936993297119846,-525.8634180622386,1790.4821865883214,-120.65894065585186,0.0,-120.65894065585186,102704.73201545731,-0.0011734352724935837
2022-07-14,92.6654,28.7813,1.5655341325070644,1.0,1.0,0.2936993297119846,-524.4905695719337,1785.8078535156137,375.2235813197325,0.0,375.2235813197325,103079.95559677704,0.003653420577186761
2022-07-15,93.5993,29.2657,1.7756483284890408,1.0,1.0,0.2936993297119846,-517.4794114468746,1761.9359634029104,853.8204795277004,0.0,853.8204795277004,103933.77607630474,0.008283089322114412
2022-07-18,91.7808,29.2162,2.260240559570285,1.0,1.0,0.2936993297119846,-522.8556862291385,1780.2413330050001,221.46594710889775,0.0,221.46594710889775,104155.24202341364,0.002130837110606798
2022-07-19,91.997,29.4041,2.3846427644865535,1.0,1.0,0.2936993297119846,-520.5260782939929,1772.3093845819985,-197.82643160950522,0.0,-197.82643160950522,103957.41559180414,-0.0018993420567832153
2022-07-20,91.1319,29.0384,2.273022054620391,1.0,1.0,0.2936993297119846,-526.3072510958948,1791.9933682246278,-147.86478673378886,0.0,-147.86478673378886,103809.55080507035,-0.0014223592024871223
2022-07-21,91.2106,28.979,2.190507917372056,0.0,1.0,0.2936993297119846,0.0,0.0,0.0,0.0,0.0,103809.55080507035,0.0
2022-07-22,92.7441,29.3547,2.115819995258729,1.0,0.0,0.2936993297119846,-518.962273967081,1766.9848769351975,-41.18780723279531,0.0,-41.18780723279531,103768.36299783755,-0.0003967631775051439
2022-07-25,94.1694,29.75,2.0925103406202403,0.0,1.0,0.2936993297119846,0.0,0.0,0.0,0.0,0.0,103768.36299783755,0.0
2022-07-26,94.7788,30.1454,2.3089299690937537,-1.0,0.0,0.2936993297119846,506.53649072621005,-1724.6770403696312,-149.93440930907695,0.0,-149.93440930907695,103618.42858852848,-0.0014448951971247626
2022-07-27,94.651,30.1948,2.3958647434309484,-1.0,-1.0,0.2936993297119846,506.43285591561676,-1724.324180147938,-956.8576569168216,0.0,-956.8576569168216,102661.57093161166,-0.00923443512848987
2022-07-28,95.9584,31.1337,2.9507822397654984,-1.0,-1.0,0.2936993297119846,495.1383622362886,-1685.8682065152977,140.73321070211102,0.0,140.73321070211102,102802.30414231376,0.0013708460665953215
2022-07-29,96.8824,31.3216,2.8673040591116212,-1.0,-1.0,0.2936993297119846,491.3340487651078,-1672.9151178074976,360.1712710822844,0.0,360.1712710822844,103162.47541339605,0.0035035330587891433
2022-08-01,97.4132,31.2622,2.6520084549005,-1.0,-1.0,0.2936993297119846,490.5421716631321,-1670.2189008881323,-424.17922813473683,0.0,-424.17922813473683,102738.29618526132,-0.004111758916553132
2022-08-02,96.7841,31.3314,2.905974703222313,-1.0,-1.0,0.2936993297119846,491.49085188737763,-1673.449007763677,562.3478385525864,0.0,562.3478385525864,103300.6440238139,0.005473595138647536
2022-08-03,97.8949,31.3216,2.5699334877782363,-1.0,-1.0,0.2936993297119846,488.9018805931457,-1664.6339679174137,666.7039202381587,0.0,666.7039202381587,103967.34794405206,0.006454015137451252
2022-08-04,98.2487,31.025,2.169422664926138,0.0,-1.0,0.2936993297119846,0.0,0.0,0.0,0.0,0.0,103967.34794405206,0.0
2022-08-05,97.7671,31.1041,2.3899682621154312,-1.0,0.0,0.2936993297119846,490.9863116631991,-1671.7311276967619,117.4898847469083,0.0,117.4898847469083,104084.83782879896,0.0011300652278840584
2022-08-08,98.3765,31.2128,2.319687890588952,-1.0,-1.0,0.2936993297119846,488.6363410929734,-1663.729847705656,-207.4130463729539,0.0,-207.4130463729539,103877.42478242601,-0.00199273064837846
2022-08-09,99.6347,31.707,2.4443553939453295,-1.0,-1.0,0.2936993297119846,481.7140260693243,-1640.1604543725578,383.92990459700695,0.0,383.92990459700695,104261.35468702302,0.0036959898207060693
2022-08-10,100.398,31.6971,2.210274695576171,0.0,-1.0,0.2936993297119846,0.0,0.0,-0.0,0.0,-0.0,104261.35468702302,0.0
2022-08-11,100.259,31.5389,2.0928989024061373,1.0,0.0,0.2936993297119846,-481.5935164705422,1639.7501381525642,-274.6507475281268,0.0,-274.6507475281268,103986.7039394949,-0.002634252627472411
2022-08-12,102.815,32.1221,1.9254034156623092,1.0,1.0,0.2936993297119846,-471.28530364753345,1604.6522956306983,-62.94983860010325,0.0,-62.94983860010325,103923.75410089479,-0.0006053643034664713
2022-08-15,103.588,32.3099,1.8861738337949419,1.0,1.0,0.2936993297119846,-468.1689034424125,1594.0414433411238,266.8046530548729,0.0,266.8046530548729,104190.55875394966,0.0025673115387636614
2022-08-16,103.489,32.4482,2.0535500674364258,0.0,1.0,0.2936993297119846,0.0,0.0,-0.0,0.0,-0.0,104190.55875394966,0.0
2022-08-17,103.36,32.3091,1.9523372809692745,1.0,0.0,0.2936993297119846,-468.6751557683292,1595.7651528450342,108.58499857620815,0.0,108.58499857620815,104299.14375252587,0.0010421769484183496
2022-08-18,103.399,32.3886,2.020383007110503,1.0,1.0,0.2936993297119846,-467.99589874875505,1593.4523895839118,-169.44792037383928,0.0,-169.44792037383928,104129.69583215202,-0.001624633858700708
2022-08-19,103.964,32.4482,1.9140428858232355,1.0,1.0,0.2936993297119846,-466.320003202731,1587.746228975144,-271.2693268162426,0.0,-271.2693268162426,103858.42650533578,-0.002605110143157452
2022-08-22,102.448,31.8321,1.7431910696666044,1.0,1.0,0.2936993297119846,-474.31289442073245,1614.9607657799766,140.77714542021985,0.0,140.77714542021985,103999.203650756,0.0013554715795061067
2022-08-23,101.745,31.7128,1.8303616984541264,1.0,1.0,0.2936993297119846,-476.8214845994248,1623.5021205769126,599.9619181263952,0.0,599.9619181263952,104599.1655688824,0.00576890877108216
2022-08-24,101.705,32.0706,2.199909671642608,0.0,1.0,0.2936993297119846,0.0,0.0,0.0,0.0,0.0,104599.1655688824,0.0
2022-08-25,102.419,32.17,2.0896083502282536,1.0,0.0,0.2936993297119846,-471.8031837685016,1606.415595946964,-260.4655681164239,0.0,-260.4655681164239,104338.70000076597,-0.0024901304584968864
2022-08-26,100.873,31.5538,1.927467513962977,1.0,1.0,0.2936993297119846,-480.0567075905152,1634.5175457542973,24.24110036081504,0.0,24.24110036081504,104362.94110112678,0.00023233086439300443
2022-08-29,101.973,31.8917,1.9422982512797944,1.0,1.0,0.2936993297119846,-474.92577170661855,1617.0475164936643,40.87321147524551,0.0,40.87321147524551,104403.81431260203,0.0003916448793412908
2022-08-30,100.398,31.4544,1.9675746955761717,1.0,1.0,0.2936993297119846,-481.93866835602415,1640.9253260081864,348.8960086484629,0.0,348.8960086484629,104752.71032125049,0.0033417936973434426
2022-08-31,99.2682,31.3352,2.180196198284772,0.0,1.0,0.2936993297119846,0.0,0.0,0.0,0.0,0.0,104752.71032125049,0.0
2022-09-01,101.428,31.7526,1.9632643859728276,1.0,0.0,0.2936993297119846,-477.2344691170911,1624.9082678707157,335.2961542614867,0.0,335.2961542614867,105088.00647551198,0.0032008351214323216
2022-09-02,100.15,31.5836,2.169612129344742,0.0,1.0,0.2936993297119846,0.0,0.0,0.0,0.0,0.0,105088.00647551198,0.0
2022-09-06,100.616,31.5041,1.953248241698958,1.0,0.0,0.2936993297119846,-481.04096597218773,1637.8687906571636,63.62647138110924,0.0,63.62647138110924,105151.63294689309,0.0006054589245247932
2022-09-07,103.766,32.4681,1.9920953531062047,1.0,1.0,0.2936993297119846,-466.6033957581733,1588.7111360306699,398.69594885962107,0.0,398.69594885962107,105550.32889575271,0.0037916286954950973
2022-09-08,103.013,32.4979,2.243050948379331,0.0,1.0,0.2936993297119846,0.0,0.0,0.0,0.0,0.0,105550.32889575271,0.0
2022-09-09,103.736,32.647,2.1798063329975648,-1.0,0.0,0.2936993297119846,465.34592719598896,-1584.4296534565779,-176.87956681063147,0.0,-176.87956681063147,105373.44932894208,-0.0016757841369241522
2022-09-12,104.202,32.8955,2.2914424453517803,-1.0,-1.0,0.2936993297119846,462.5218521549928,-1574.8141223494229,-191.49806076228356,0.0,-191.49806076228356,105181.9512681798,-0.0018173274385703264
2022-09-13,101.25,32.1501,2.413042866661563,-1.0,-1.0,0.2936993297119846,474.5723399108433,-1615.844136846452,-115.99731943534346,0.0,-115.99731943534346,105065.95394874446,-0.0011028253235156882
2022-09-14,102.359,32.5476,2.484830310010974,-1.0,-1.0,0.2936993297119846,469.0905534757529,-1597.1795166702125,-549.8666009202511,0.0,-549.8666009202511,104516.0873478242,-0.005233537413922962
2022-09-15,99.2583,31.9812,2.8291038216489177,-1.0,-1.0,0.2936993297119846,480.4244954421274,-1635.7698055125095,308.60264195979533,0.0,308.60264195979533,104824.68998978399,0.00295268077662314
2022-09-16,99.4267,31.842,2.6404448545254198,-1.0,-1.0,0.2936993297119846,481.13077459538783,-1638.1745748865255,-326.1495628008827,0.0,-326.1495628008827,104498.5404269831,-0.0031113811338976394
2022-09-19,100.17,32.2594,2.839538142750502,-1.0,-1.0,0.2936993297119846,476.1719269464061,-1621.2904789853035,120.3295960578264,0.0,120.3295960578264,104618.87002304093,0.0011514954712874559
2022-09-20,98.8323,31.7923,2.7653197361062247,-1.0,-1.0,0.2936993297119846,482.9049742739941,-1644.215445597215,-504.0696114788309,0.0,-504.0696114788309,104114.8004115621,-0.004818151939203874
2022-09-21,97.6533,31.7526,3.0718912458366567,-1.0,-1.0,0.2936993297119846,485.9891602273906,-1654.7166134290278,626.1365990960797,0.0,626.1365990960797,104740.93701065818,0.006013905771523165
2022-09-22,97.9604,31.4644,2.6934961816821037,-1.0,-1.0,0.2936993297119846,487.5866993181313,-1660.1559826380326,-385.66091353567435,0.0,-385.66091353567435,104355.2760971225,-0.0036820456694637294
